id,lat,long,distans,time,timeToNextMs
987073,40.6593766129,14.6764292014,10364.194405314296,2017-09-21 20:56:40 UTC,57390000
987073,21.9917833333,-100.5641466667,123.85537659237976,2017-09-22 12:53:10 UTC,285849000
987073,21.062779,-101.224756,8497.122904526332,2017-09-25 20:17:19 UTC,50160000
987073,56.3211529945,-4.0974045172,8430.846000623478,2017-09-26 10:13:19 UTC,82254000
987073,20.1381378,-98.6734788,184.79559839701278,2017-09-27 09:04:13 UTC,316826000
987073,19.52075128,-97.03323282,5228.116790898874,2017-10-01 01:04:39 UTC,105154000
987073,57.1418745192,-135.3749513626,7969.115727515153,2017-10-02 06:17:13 UTC,11753000
987073,49.1426865542,19.2982953787,7367.533798435214,2017-10-02 09:33:06 UTC,36118000
987073,47.41530413,-91.09530224,0.005817219425314749,2017-10-02 19:35:04 UTC,1012000
987073,47.4152554153,-91.0953304266,0.00981384664029479,2017-10-02 19:51:56 UTC,3991000
987073,47.415255,-91.0952,0.0037504250271966967,2017-10-02 20:58:27 UTC,3328000
987073,47.4152716667,-91.0952433333,3067.128482558728,2017-10-02 21:53:55 UTC,191808000
987073,22.1284816291,-104.7986483574,900.1141095899773,2017-10-05 03:10:43 UTC,180488000
987073,17.8302156944,-97.4969141944,5365.782663703084,2017-10-07 05:18:51 UTC,428510000
987073,57.0698928,-135.3154586,4799.899438370143,2017-10-12 04:20:41 UTC,56409000
987073,22.0659144195,-100.587387085,46.4212413464351,2017-10-12 20:00:50 UTC,26328000
987073,21.7394444,-100.3069444,4857.030490330018,2017-10-13 03:19:38 UTC,5524000
987073,57.0128889,-135.649395,5211.461913187024,2017-10-13 04:51:42 UTC,64150000
987073,19.0409388889,-98.4659805556,11042.477646026298,2017-10-13 22:40:52 UTC,55074000
987073,40.1029523,22.4871713,7688.490278348945,2017-10-14 13:58:46 UTC,31902000
987073,64.4457874,-110.5390728,1556.1306706789474,2017-10-14 22:50:28 UTC,21910000
987073,57.0597888889,-135.1944888889,5022.185926687588,2017-10-15 04:55:38 UTC,118143000
987073,20.120016,-99.830232,2066.9875665935374,2017-10-16 13:44:41 UTC,401919000
987073,27.7169220746,-81.2354848858,1909.0936857549789,2017-10-21 05:23:20 UTC,109004000
987073,20.3269716667,-98.2313166667,148.04874251144844,2017-10-22 11:40:04 UTC,211004000
987073,19.0004114875,-98.1104421616,2299.501456205503,2017-10-24 22:16:48 UTC,231672000
987073,36.98561036,-86.4568759629,2222.301956048382,2017-10-27 14:38:00 UTC,297700000
987073,20.9448922407,-100.1772013389,351.2557004859355,2017-10-31 01:19:40 UTC,22786000
987073,20.5912503851,-103.5344696045,372.28152081905847,2017-10-31 07:39:26 UTC,108368000
987073,21.2878152029,-100.0280601933,3081.7463895078454,2017-11-01 13:45:34 UTC,174797000
987073,19.0342637176,-70.559844412,3133.3603108461803,2017-11-03 14:18:51 UTC,112853000
987073,25.5663150952,-100.2605764383,743.9337599607156,2017-11-04 21:39:44 UTC,66789000
987073,19.0726527778,-98.5183944444,2753.752847996643,2017-11-05 16:12:53 UTC,7060000
987073,34.760153,-76.879727,2683.7958315194664,2017-11-05 18:10:33 UTC,16756000
987073,21.3831932489,-99.7794628143,0,2017-11-05 22:49:49 UTC,0
987073,21.3831932489,-99.7794628143,661.7671335843988,2017-11-05 22:49:49 UTC,64592000
987073,16.14609211,-96.79229736,0,2017-11-06 16:46:21 UTC,0
987073,16.14609211,-96.79229736,1952.8605893824258,2017-11-06 16:46:21 UTC,3658000
987073,26.5680678832,-81.5774008083,2482.4310393081946,2017-11-06 17:47:19 UTC,73355000
987073,48.5885513889,-86.2970963889,2267.3704610303153,2017-11-07 14:09:54 UTC,110106000
987073,28.6240633333,-80.9069666667,10.235094168223926,2017-11-08 20:45:00 UTC,71514000
987073,28.7134623421,-80.8819872827,10.595454842938484,2017-11-09 16:36:54 UTC,215000
987073,28.61979,-80.901896,2207.0673486212754,2017-11-09 16:40:29 UTC,214332000
987073,19.1587566667,-100.0349116667,78.29372998178259,2017-11-12 04:12:41 UTC,211836000
987073,18.5718815005,-99.623784385,2136.731120181711,2017-11-14 15:03:17 UTC,21170000
987073,28.1027234998,-81.4060668648,2.1563279876344787,2017-11-14 20:56:07 UTC,83243000
987073,28.1104594516,-81.4262267669,5993.194584810337,2017-11-15 20:03:30 UTC,276723000
987073,65.6857222222,-17.5383666667,2483.0107713435104,2017-11-19 00:55:33 UTC,18851000
987073,47.8689803066,8.0213587426,3158.634950347237,2017-11-19 06:09:44 UTC,39741000
987073,60.5608757112,52.8734945314,10921.01468706293,2017-11-19 17:12:05 UTC,130444000
987073,16.1421347086,-91.7626190186,1696.2660391434388,2017-11-21 05:26:09 UTC,115525000
987073,30.1061417721,-85.0581918285,1798.909454299878,2017-11-22 13:31:34 UTC,30288000
987073,19.0295277778,-98.0611944444,9507.629833878784,2017-11-22 21:56:22 UTC,600952000
987073,48.0039359,6.96018219,205.9404641334328,2017-11-29 20:52:14 UTC,274000
987073,46.40065399,5.595302582,10.567016114521437,2017-11-29 20:56:48 UTC,16000
987073,46.48073814,5.669546127,8.624386920204719,2017-11-29 20:57:04 UTC,1000
